clock,Processor load (1 min average per core),CPU $2 time_x,CPU $2 time_x,CPU $2 time_y,CPU $2 time_x,CPU $2 time_x,CPU $2 time_y,Free inodes on $1 (percentage)_x,Free disk space on $1 (percentage)_x,Free swap space in %
12/29/2021 12:00,0.9491,33.5259,0.5324,0,0.4884,1.9595,63.4372,97.3032,46.1972,63.1851
12/29/2021 13:00,0.4578,53.9057,0.3999,0,0.294,1.6412,44.0631,97.3032,46.1177,63.1842
12/29/2021 14:00,0.2668,71.3467,0.3662,0,0.1625,1.3965,27.0025,97.3032,46.0513,63.1845
12/29/2021 15:00,0.1656,81.4173,0.3354,0,0.1057,1.2291,16.8244,97.3032,46.0055,63.1845
12/29/2021 16:00,0.2038,77.925,6.8317,0,0.1146,1.3449,13.9886,97.3032,45.9925,63.1404
12/29/2021 17:00,0.2369,76.008,10.6386,0,0.1169,1.3716,11.8059,97.3032,45.9872,63.0608
12/29/2021 18:00,0.2279,77.316,10.4948,0,0.1121,1.4085,10.6906,97.3032,45.9733,63.0022
12/29/2021 19:00,0.2163,77.8859,10.9548,0,0.1154,1.3978,9.4731,97.3033,45.9574,62.9171
12/29/2021 20:00,0.2178,77.2363,10.5338,0,0.1221,1.418,10.8332,97.3032,45.916,62.8519
12/29/2021 21:00,0.19,79.839,10.653,0,0.0917,1.2982,8.1232,97.3032,45.9251,62.7387
12/29/2021 22:00,0.195,79.1357,10.1462,0,0.0861,1.2077,9.3515,97.3032,45.9208,62.6092
12/29/2021 23:00,0.209,78.0253,9.6705,0,0.0924,1.1717,11.0346,97.3032,45.9201,62.4711
12/30/2021 0:00,0.2675,71.0003,9.439,0.0026,0.1233,1.2632,17.8087,97.3032,45.898,62.3777
12/30/2021 1:00,0.3385,62.5874,9.5176,0,0.1621,1.3303,26.2868,97.3032,45.8639,62.298
12/30/2021 2:00,0.4041,58.2103,9.0444,0,0.1923,1.6626,31.0918,97.3031,45.8145,62.2017
12/30/2021 3:00,0.4065,58.8409,9.1869,0,0.2058,1.4582,30.0387,97.3032,45.7773,62.0952
12/30/2021 4:00,0.5357,46.6469,8.5529,0,0.275,1.6099,42.6856,97.3032,45.7112,62.0183
12/30/2021 5:00,0.9662,26.8673,6.4974,0,0.4052,1.5636,64.4249,97.3032,45.6217,62.0104
12/30/2021 6:00,1.4686,18.3423,4.85,0,0.4753,1.7127,74.6422,97.3032,45.5044,62.0089
12/30/2021 7:00,1.3688,17.7888,4.9911,0,0.4904,1.6365,74.9214,97.3031,45.3607,61.9636
12/30/2021 8:00,1.3783,19.6695,4.9373,0,0.4851,1.5844,73.6321,97.3031,45.2236,61.8959
12/30/2021 9:00,0.782,33.3469,7.2059,0,0.3718,1.5973,57.6091,97.3031,45.1165,61.8475
12/30/2021 10:00,0.7132,36.2594,7.7691,0,0.3564,1.6138,54.0759,97.3032,45.0295,61.7601
12/30/2021 11:00,0.8893,29.7262,7.4463,0,0.4131,1.6856,60.1456,97.3032,44.9354,61.6617
12/30/2021 12:00,0.7238,38.6766,8.7332,0,0.4289,1.9366,50.8427,97.3031,44.8015,61.5965
12/30/2021 13:00,0.4668,53.2724,9.472,0,0.2784,1.6052,35.5453,97.3031,44.7386,61.5143
12/30/2021 14:00,0.3192,67.3974,9.9467,0,0.1718,1.4744,21.1676,97.3031,44.6975,61.451
12/30/2021 15:00,0.2509,73.9466,10.3277,0,0.1248,1.309,14.1657,97.3031,44.6685,61.4029
12/30/2021 16:00,0.2274,76.68,10.4094,0,0.1163,1.4478,11.5181,97.3031,44.6394,61.3435
12/30/2021 17:00,0.2313,77.8924,10.3608,0,0.1154,1.4186,10.0392,97.3031,44.6277,61.208
12/30/2021 18:00,0.188,79.4179,10.1616,0,0.1006,1.3754,9.0924,97.3031,44.6281,61.0119
12/30/2021 19:00,0.2263,76.8798,11.1938,0,0.1129,1.4551,10.2246,97.3031,44.6106,60.6377
12/30/2021 20:00,0.2272,78.3611,10.9444,0,0.1027,1.4417,9.2324,97.3031,44.6066,59.5183
12/30/2021 21:00,0.1773,81.4975,11.0099,0,0.0879,1.3776,6.164,97.3031,44.6057,58.5747
12/30/2021 22:00,0.1176,88.1199,4.6984,0,0.0625,1.1812,5.8846,97.3031,44.6131,58.0991
12/30/2021 23:00,0.0734,91.2413,0.2856,0,0.056,1.1099,7.3329,97.303,44.6075,58.0739
12/31/2021 0:00,0.0871,89.4204,0.2918,0.0024,0.0604,1.1046,9.1017,97.3031,44.6029,58.1471
12/31/2021 1:00,0.0784,90.3761,0.2349,0,0.06,1.0709,8.2595,97.3029,44.5843,58.2043
12/31/2021 2:00,0.0833,90.0961,0.2183,0,0.0595,1.064,8.5703,97.3029,44.5823,58.2172
12/31/2021 3:00,0.0941,88.891,0.2256,0,0.0636,1.1312,9.6786,97.3029,44.5782,58.2234
12/31/2021 4:00,0.0981,87.2735,0.2611,0,0.0717,1.1092,11.2139,97.303,44.5642,58.3597
12/31/2021 5:00,0.1127,84.9646,0.2522,0,0.0803,1.1588,13.2766,97.3031,44.5501,58.4978
12/31/2021 6:00,0.1293,84.4203,0.2331,0,0.0882,1.2013,14.3082,97.3031,44.5335,58.5526
12/31/2021 7:00,0.1067,87.0951,0.2232,0,0.0824,1.1389,11.3879,97.3031,44.5134,58.5598
12/31/2021 8:00,0.103,88.2863,0.2033,0,0.0707,1.161,10.3731,97.3031,44.4882,58.5697
12/31/2021 9:00,0.073,91.5561,0.1964,0,0.0573,1.0783,7.1554,97.3031,44.4697,58.584
12/31/2021 10:00,0.0733,90.4931,0.1841,0,0.065,1.0949,8.013,97.3031,44.4598,58.5987
12/31/2021 11:00,0.0721,91.28,0.2886,0,0.0589,1.1412,7.3986,97.3031,44.4379,58.609
12/31/2021 12:00,0.4045,80.8608,0.682,0,0.1162,1.4859,16.9071,97.303,44.3979,58.7118
12/31/2021 13:00,0.0267,97.2388,0.4117,0,0.0435,1.1625,1.1389,97.3031,44.4167,58.8003
12/31/2021 14:00,0.0244,97.4662,0.3665,0,0.0402,1.0914,1.0419,97.3031,44.4198,58.8097
12/31/2021 15:00,0.0196,97.5217,0.3566,0,0.0411,1.1148,0.9704,97.3031,44.4172,58.8115
12/31/2021 16:00,0.0253,97.2806,0.3944,0,0.0424,1.1429,1.1353,97.3031,44.4151,58.815
12/31/2021 17:00,0.029,97.2286,0.4972,0,0.0458,1.2111,1.026,97.3031,44.4068,58.8176
12/31/2021 18:00,0.0211,97.268,0.4001,0,0.0476,1.1993,1.0825,97.3031,44.405,58.8194
12/31/2021 19:00,0.0251,97.2834,0.4929,0,0.0477,1.1979,0.9674,97.303,44.4026,58.8215
12/31/2021 20:00,0.0275,97.1258,0.5287,0,0.046,1.2106,1.0997,97.303,44.4029,58.8239
12/31/2021 21:00,0.0239,97.4477,0.4097,0,0.045,1.1682,0.9369,97.303,44.404,58.8257
12/31/2021 22:00,0.02,97.5189,0.363,0,0.0434,1.1024,0.9618,97.303,44.4128,58.8169
12/31/2021 23:00,0.0262,97.7012,0.2959,0,0.0407,1.0967,0.8679,97.3031,44.4234,58.7937
1/1/2022 0:00,0.0191,97.9876,0.0911,0.0023,0.035,1.001,0.8768,97.3031,44.4372,58.7955
1/1/2022 1:00,0.0172,98.1271,0.078,0,0.0333,0.9908,0.7752,97.3032,44.4415,58.7995
1/1/2022 2:00,0.0177,98.0351,0.0725,0,0.0337,0.9826,0.8756,97.3032,44.4399,58.8042
1/1/2022 3:00,0.0173,97.9512,0.1949,0,0.0362,1.0204,0.79,97.3032,44.4329,58.8078
1/1/2022 4:00,0.021,97.8193,0.1865,0,0.037,1.02,0.9374,97.3031,44.4255,58.8747
1/1/2022 5:00,0.017,97.9409,0.1976,0,0.0365,1.0228,0.7985,97.3031,44.42,58.9051
1/1/2022 6:00,0.0238,97.7964,0.1787,0,0.0389,1.0496,0.9294,97.3031,44.4163,58.9086
1/1/2022 7:00,0.0212,97.8705,0.206,0,0.0371,1.0427,0.8407,97.3031,44.4109,58.9924
1/1/2022 8:00,0.0214,97.8075,0.1909,0,0.0367,1.0269,0.9403,97.3031,44.4065,59.0336
1/1/2022 9:00,0.018,97.9544,0.1828,0,0.0356,1.0252,0.8003,97.3031,44.414,59.0362
1/1/2022 10:00,0.0215,97.815,0.1849,0,0.0359,1.0255,0.9319,97.3031,44.4147,59.0435
1/1/2022 11:00,0.0221,97.6816,0.3464,0,0.0414,1.0922,0.8522,97.3032,44.4069,59.0482
1/1/2022 12:00,0.0212,97.2468,0.3623,0,0.0465,1.225,1.1102,97.3031,44.3993,59.0487
1/1/2022 13:00,0.0236,97.4684,0.3771,0,0.0443,1.1656,0.9532,97.3031,44.4039,59.0493
1/1/2022 14:00,0.0262,97.4742,0.3232,0,0.0412,1.1098,1.0442,97.3031,44.3987,59.0503
1/1/2022 15:00,0.0211,97.6468,0.3301,0,0.039,1.0768,0.8952,97.3031,44.401,59.0508
1/1/2022 16:00,0.0234,97.3716,0.4004,0,0.0417,1.1306,1.0611,97.3031,44.3979,59.0516
1/1/2022 17:00,0.0238,97.4818,0.437,0,0.0427,1.1195,0.905,97.3031,44.4063,59.0522
1/1/2022 18:00,0.024,97.323,0.4021,0,0.0463,1.184,1.0557,97.3031,44.4039,59.0525
1/1/2022 19:00,0.0226,97.3793,0.4909,0,0.0455,1.1612,0.9215,97.3031,44.4016,59.0528
1/1/2022 20:00,0.0262,97.2743,0.5279,0,0.0444,1.1505,1.0062,97.3031,44.3912,59.0531
1/1/2022 21:00,0.0245,97.5684,0.4119,0,0.0415,1.1137,0.8647,97.303,44.3937,59.0536
1/1/2022 22:00,0.0206,97.6674,0.2784,0,0.0382,1.0568,0.9519,97.3031,44.404,59.0539
1/1/2022 23:00,0.0182,97.9386,0.2144,0,0.0366,1.0162,0.7921,97.3031,44.4041,59.0541
1/2/2022 0:00,0.0204,98.0151,0.0877,0.0022,0.031,0.9691,0.8919,97.3031,44.4203,59.0544
1/2/2022 1:00,0.0195,98.0913,0.0864,0,0.0325,0.9824,0.8103,97.3031,44.4266,59.0592
1/2/2022 2:00,0.0156,98.0057,0.0798,0,0.033,0.9734,0.8866,97.3031,44.4215,59.0654
1/2/2022 3:00,0.0171,98.1369,0.0892,0,0.0326,0.9694,0.7789,97.303,44.4183,59.0659
1/2/2022 4:00,0.0168,98.0086,0.0945,0,0.0331,0.957,0.8994,97.3031,44.423,59.0666
1/2/2022 5:00,0.0171,98.1119,0.0962,0,0.0335,0.9658,0.7961,97.3031,44.421,59.0674
1/2/2022 6:00,0.0175,97.9765,0.0931,0,0.033,0.9752,0.9261,97.3031,44.4184,59.0683
1/2/2022 7:00,0.0175,98.0754,0.101,0,0.0333,0.9682,0.82,97.303,44.4089,59.0693
1/2/2022 8:00,0.0185,98.0063,0.0736,0,0.0337,0.9695,0.9075,97.3031,44.4104,59.0736
1/2/2022 9:00,0.0182,98.1407,0.0774,0,0.0333,0.9634,0.7803,97.3031,44.4084,59.0745
1/2/2022 10:00,0.0216,98.0111,0.0762,0,0.0324,0.9699,0.9184,97.303,44.4078,59.0753
1/2/2022 11:00,0.0194,97.6857,0.2905,0,0.0395,1.0951,0.8863,97.3029,44.3959,59.0762
1/2/2022 12:00,0.0259,97.0281,0.4688,0,0.0506,1.2683,1.1741,97.3029,44.3798,59.0765
1/2/2022 13:00,0.0251,97.395,0.376,0,0.0443,1.1883,0.9956,97.303,44.402,59.2588
1/2/2022 14:00,0.0243,97.5622,0.3309,0,0.0409,1.0728,0.9895,97.3031,44.4112,59.3417
1/2/2022 15:00,0.0257,97.5448,0.3865,0,0.0416,1.1163,0.9162,97.3031,44.407,59.342
1/2/2022 16:00,0.0244,97.1823,0.4531,0,0.0427,1.1618,1.1528,97.3031,44.4026,59.3422
1/2/2022 17:00,0.0295,97.2272,0.4704,0,0.0466,1.2261,1.0312,97.3031,44.3904,59.3426
1/2/2022 18:00,0.0259,97.1102,0.4225,0,0.0503,1.2677,1.1574,97.3031,44.391,59.3429
1/2/2022 19:00,0.0227,97.327,0.463,0,0.0456,1.1942,0.9841,97.3031,44.3929,59.3431
1/2/2022 20:00,0.0275,97.1768,0.4723,0,0.0442,1.1986,1.0931,97.3031,44.3865,59.3437
1/2/2022 21:00,0.0241,97.4237,0.4069,0,0.0432,1.1806,0.9503,97.303,44.3899,59.3438
1/2/2022 22:00,0.0178,97.4841,0.3403,0,0.0395,1.1048,1.0443,97.303,44.3937,59.3439
1/2/2022 23:00,0.028,97.0423,0.1195,0,0.0369,0.9764,1.7307,97.303,44.4034,59.345
1/3/2022 0:00,0.0872,91.5658,0.0845,0.0022,0.0444,1.0036,7.3689,97.3029,44.3999,59.3469
1/3/2022 1:00,0.03,96.0743,0.0877,0,0.0399,1.0013,2.797,97.3029,44.3938,59.3467
1/3/2022 2:00,0.0382,95.1325,0.079,0,0.0427,1.0024,3.7114,97.3029,44.3856,59.3463
1/3/2022 3:00,0.0564,92.9836,0.0901,0,0.0513,1.027,5.8694,97.3029,44.3842,59.3467
1/3/2022 4:00,0.0478,94.0456,0.1743,0,0.0505,1.0368,4.6012,97.3029,44.3705,59.3474
1/3/2022 5:00,0.0743,91.5854,0.4298,0,0.0701,1.1764,6.8709,97.3029,44.3543,59.3521
1/3/2022 6:00,0.1301,84.6412,1.1929,0,0.1434,1.7417,12.0475,97.3028,44.2917,59.3555
1/3/2022 7:00,0.1358,83.8139,0.8333,0,0.128,1.5051,13.878,97.3028,44.3026,59.3544
1/3/2022 8:00,0.071,89.9028,0.0935,0,0.0616,1.0398,9.034,97.3029,44.3225,59.3551
1/3/2022 9:00,0.0822,90.1633,0.0961,0,0.0604,1.0924,8.6062,97.3029,44.3124,59.3558
1/3/2022 10:00,0.0966,89.3042,0.0979,0,0.0678,1.084,9.2168,97.3029,44.2924,59.3643
1/3/2022 11:00,0.0922,89.2248,0.287,0,0.0764,1.1982,9.3244,97.3029,44.2743,59.3686
1/3/2022 12:00,0.0919,89.4702,0.4626,0,0.087,1.352,8.7804,97.3029,44.251,59.3695
1/3/2022 13:00,0.077,90.904,0.3594,0,0.0709,1.2054,7.4415,97.3028,44.2515,59.37
1/3/2022 14:00,0.0615,92.6917,0.2911,0,0.0658,1.1856,5.8038,97.3028,44.2505,59.3703
1/3/2022 15:00,0.0491,93.3177,0.3632,0,0.06,1.1526,5.0607,97.3027,44.2386,59.3705
1/3/2022 16:00,0.0706,91.4065,0.4322,0,0.0662,1.2075,6.9083,97.3028,44.2334,59.3708
1/3/2022 17:00,0.0503,94.3849,0.4469,0,0.0604,1.2173,3.9527,97.3029,44.224,59.3715
1/3/2022 18:00,0.0471,94.3034,0.4356,0,0.0598,1.2037,3.9877,97.3028,44.2122,59.3718
1/3/2022 19:00,0.047,94.1257,0.4518,0,0.0611,1.1809,4.1702,97.3028,44.2107,59.3722
1/3/2022 20:00,0.0422,94.662,0.4538,0,0.0615,1.3318,3.506,97.3028,44.2066,59.3726
1/3/2022 21:00,0.0306,96.0206,0.3351,0,0.0497,1.1734,2.2547,97.3028,44.2077,59.3729
1/3/2022 22:00,0.0366,95.9967,0.1144,0,0.0387,1.0157,2.9968,97.3028,44.2146,59.3732
1/3/2022 23:00,0.0383,95.9276,0.0774,0,0.0411,1.0085,2.9138,97.3028,44.2114,59.3741
1/4/2022 0:00,0.0328,96.0899,0.0823,0.0022,0.0408,0.996,2.7896,97.3027,44.2051,59.3744
1/4/2022 1:00,0.0349,96.0074,0.0812,0,0.0382,1.0085,2.8633,97.3028,44.2079,59.3747
1/4/2022 2:00,0.0347,95.5327,0.0742,0,0.0434,1.006,3.287,97.3028,44.2022,59.375
1/4/2022 3:00,0.0459,94.7122,0.0819,0,0.0438,1.0181,4.1982,97.3028,44.1964,59.3752
1/4/2022 4:00,0.0491,94.1475,0.1007,0,0.0458,1.02,4.687,97.3028,44.1883,59.3745
1/4/2022 5:00,0.0875,89.2608,0.1039,0,0.0571,1.0718,9.4418,97.3028,44.1921,59.3726
1/4/2022 6:00,0.0652,90.9464,0.0923,0,0.0592,1.0758,7.8901,97.3028,44.1804,59.3732
1/4/2022 7:00,0.0821,90.0089,0.1015,0,0.0588,1.086,8.6447,97.3028,44.1729,59.3738
1/4/2022 8:00,0.0803,89.9478,0.0858,0,0.0614,1.0786,8.7716,97.3028,44.1587,59.3741
1/4/2022 9:00,0.0703,91.1159,0.0738,0,0.0579,1.0379,7.8856,97.3028,44.1457,59.3744
1/4/2022 10:00,0.0828,90.1097,0.0818,0,0.062,1.0656,8.6109,97.3028,44.1317,59.375
1/4/2022 11:00,0.0774,91.5797,0.2787,0,0.0673,1.1377,6.9312,97.3028,44.1083,59.3759
1/4/2022 12:00,0.101,88.1113,0.4812,0,0.0897,1.3006,9.8431,97.3028,44.0842,59.3768
1/4/2022 13:00,0.0723,91.3156,0.3782,0,0.0688,1.1631,7.3027,97.3028,44.0749,59.3806
1/4/2022 14:00,0.0734,91.6068,0.3589,0,0.0693,1.2046,6.7283,97.3028,44.0737,59.3833
1/4/2022 15:00,0.0618,92.4657,0.3305,0,0.0621,1.224,5.9235,97.3028,44.0642,59.3848
1/4/2022 16:00,0.058,92.9771,0.4689,0,0.0713,1.3127,5.087,97.3028,44.044,59.385
1/4/2022 17:00,0.0598,92.8363,0.5107,0,0.0804,1.4271,5.0746,97.3028,44.0361,59.3853
1/4/2022 18:00,0.0493,93.9262,0.4273,0,0.0627,1.2973,4.4054,97.3027,44.0289,59.3855
1/4/2022 19:00,0.0507,93.3114,0.4782,0,0.0601,1.1948,4.9852,97.3027,44.028,59.3856
1/4/2022 20:00,0.0504,94.4425,0.4918,0,0.0544,1.1916,3.8016,97.3027,44.0238,59.3857
1/4/2022 21:00,0.0422,95.5381,0.3139,0,0.0485,1.0795,3.0601,97.3027,44.0256,59.3858
1/4/2022 22:00,0.0434,94.4995,0.1111,0,0.0413,1.0159,4.3425,97.3028,44.0405,59.3825
1/4/2022 23:00,0.0378,95.044,0.0916,0,0.0414,0.9992,3.8215,97.3028,44.041,59.3788
1/5/2022 0:00,0.0302,96.5782,0.077,0.0022,0.0357,0.9817,2.3129,97.3028,44.0369,59.3789
1/5/2022 1:00,0.0474,94.3057,0.0819,0,0.0441,1.0058,4.5437,97.3028,44.0333,59.379
1/5/2022 2:00,0.039,94.9265,0.0701,0,0.0414,1.0042,3.9527,97.3027,44.0296,59.3791
1/5/2022 3:00,0.0422,94.9175,0.0708,0,0.0453,1.0232,3.9507,97.3027,44.0236,59.3792
1/5/2022 4:00,0.0599,93.2516,0.0915,0,0.0516,1.0399,5.4605,97.3027,44.0196,59.3794
1/5/2022 5:00,0.0628,91.8783,0.0854,0,0.0562,1.0425,6.9702,97.3028,44.0131,59.3797
1/5/2022 6:00,0.0718,91.0909,0.0951,0,0.0576,1.0477,7.7288,97.3028,44.0071,59.3798
1/5/2022 7:00,0.0808,90.1774,0.0933,0,0.0596,1.0464,8.5316,97.3027,43.9936,59.3804
1/5/2022 8:00,0.0886,89.3997,0.0828,0,0.0653,1.0792,9.4423,97.3027,43.9784,59.3815
1/5/2022 9:00,0.083,89.5912,0.081,0,0.0598,1.0945,8.9719,97.3027,43.9654,59.3819
1/5/2022 10:00,0.1162,86.8802,0.0799,0,0.0646,1.0914,12.0071,97.3027,43.9518,59.4073
1/5/2022 11:00,0.0905,89.884,0.2696,0,0.071,1.209,8.5212,97.3027,43.9345,59.422
1/5/2022 12:00,0.0762,91.3313,0.4519,0,0.0747,1.3508,6.7772,97.3027,43.9038,59.4232
1/5/2022 13:00,0.0641,92.9315,0.3637,0,0.0592,1.2049,5.4479,97.3027,43.8932,59.4234
1/5/2022 14:00,0.0567,93.6427,0.3678,0,0.0593,1.1881,4.7819,97.3027,43.8975,59.4237
1/5/2022 15:00,0.0513,94.5214,0.3325,0,0.0628,1.1832,3.9076,97.3027,43.89,59.4239
1/5/2022 16:00,0.0598,93.1781,0.481,0,0.0678,1.3209,4.8559,97.3027,43.8935,59.4121
1/5/2022 17:00,0.055,93.7591,0.4801,0,0.0623,1.2842,4.459,97.3027,43.8909,59.4057
1/5/2022 18:00,0.0511,93.9095,0.4275,0,0.0619,1.2444,4.3797,97.3027,43.8821,59.4057
1/5/2022 19:00,0.0554,93.3252,0.4624,0,0.0599,1.2315,4.9211,97.3027,43.877,59.4057
1/5/2022 20:00,0.0375,95.4008,0.4753,0,0.0549,1.2118,2.8289,97.3027,43.8719,59.4057
1/5/2022 21:00,0.0398,95.1716,0.3203,0,0.0496,1.1359,3.3465,97.3026,43.8673,59.4058
1/5/2022 22:00,0.0265,96.7835,0.0849,0,0.0373,0.9879,2.0962,97.3027,43.8809,59.4058
1/5/2022 23:00,0.0237,96.8954,0.0763,0,0.0365,0.9774,2.0157,97.3028,43.8799,59.4058
1/6/2022 0:00,0.0369,95.8759,0.0805,0.0023,0.0395,1.0116,2.9846,97.3028,43.8753,59.4058
1/6/2022 1:00,0.0378,95.6463,0.0829,0,0.0412,1.0432,3.2115,97.3027,43.8764,59.4166
1/6/2022 2:00,0.0294,96.2765,0.0694,0,0.0394,1.0045,2.4488,97.3027,43.8716,59.419
1/6/2022 3:00,0.0328,96.306,0.0751,0,0.0392,0.9983,2.7443,97.3027,43.8674,59.419
1/6/2022 4:00,0.0434,94.8006,0.0906,0,0.0449,1.0239,3.9751,97.3027,43.8607,59.457
1/6/2022 5:00,0.0511,92.8947,0.0919,0,0.0493,1.0202,5.8492,97.3027,43.8526,59.4761
1/6/2022 6:00,0.0718,91.071,0.0899,0,0.0574,1.0648,7.6647,97.3027,43.8427,59.4877
1/6/2022 7:00,0.0718,90.6767,0.088,0,0.0612,1.0654,8.155,97.3027,43.8279,59.4879
1/6/2022 8:00,0.0861,89.0198,0.0786,0,0.062,1.0943,9.5174,97.3026,43.8098,59.4976
1/6/2022 9:00,0.0769,90.5148,0.0747,0,0.0612,1.0864,8.2984,97.3027,43.8027,59.5053
1/6/2022 10:00,0.0908,89.4693,0.0861,0,0.0638,1.0949,9.3367,97.3027,43.7976,59.5013
1/6/2022 11:00,0.0717,90.7057,0.2825,0,0.0678,1.1455,7.898,97.3027,43.778,59.4994
1/6/2022 12:00,0.0837,90.338,0.4624,0,0.0785,1.2787,7.8022,97.3027,43.7505,59.4994
1/6/2022 13:00,0.0697,91.6352,0.3663,0,0.0691,1.2278,6.4131,97.3027,43.7443,59.4995
1/6/2022 14:00,0.0641,93.0907,0.353,0,0.0639,1.197,5.6217,97.3026,43.7303,59.4995
1/6/2022 15:00,0.054,93.8478,0.3376,0,0.0602,1.2206,4.4237,97.3027,43.7298,59.4999
1/6/2022 16:00,0.0529,94.031,0.4696,0,0.0635,1.2871,4.1186,97.3026,43.7167,59.5018
1/6/2022 17:00,0.0564,93.0008,0.4546,0,0.064,1.2708,5.3655,97.3027,43.7102,59.5018
1/6/2022 18:00,0.0446,94.8489,0.442,0,0.0581,1.2358,3.4204,97.3026,43.6912,59.5019
1/6/2022 19:00,0.0446,94.8693,0.4288,0,0.054,1.1731,3.4684,97.3027,43.708,59.5019
1/6/2022 20:00,0.0418,94.5083,0.4363,0,0.0563,1.2676,3.6366,97.3027,43.6955,59.5023
1/6/2022 21:00,0.038,95.2185,0.3333,0,0.0508,1.1815,3.3595,97.3026,43.702,59.5023
1/6/2022 22:00,0.0279,96.7476,0.0997,0,0.0375,1.0283,2.074,97.3026,43.706,59.5023
1/6/2022 23:00,0.0303,96.8141,0.0747,0,0.041,1.0079,2.0393,97.3026,43.7011,59.5024
1/7/2022 0:00,0.0287,96.3529,0.075,0.0023,0.0401,1.0361,2.5062,97.3026,43.7031,59.5024
1/7/2022 1:00,0.0379,95.2976,0.078,0,0.0425,1.0247,3.564,97.3026,43.6989,59.5024
1/7/2022 2:00,0.0501,94.2344,0.0769,0,0.0444,1.1063,4.515,97.3026,43.6933,59.5025
1/7/2022 3:00,0.0399,94.6986,0.0787,0,0.048,1.0302,4.1361,97.3026,43.6872,59.5026
1/7/2022 4:00,0.0446,95.0359,0.0915,0,0.0455,1.0204,3.8534,97.3026,43.4913,59.4894
1/7/2022 5:00,0.0445,94.5943,0.0898,0,0.0491,1.0263,4.1969,97.3026,43.4142,59.4843
1/7/2022 6:00,0.0828,89.9716,0.0868,0,0.0535,1.0586,8.9049,97.3026,43.4059,59.4846
1/7/2022 7:00,0.056,92.7203,0.0971,0,0.0517,1.0613,6.0494,97.3026,43.5718,59.485
1/7/2022 8:00,0.0716,91.2516,0.0926,0,0.0542,1.0987,7.4298,97.3026,43.6676,59.4847
1/7/2022 9:00,0.0679,91.8812,0.0832,0,0.0564,1.0467,6.998,97.3026,43.6538,59.4849
1/7/2022 10:00,0.0684,92.2455,0.0857,0,0.0547,1.058,6.5958,97.3026,43.6399,59.4854
1/7/2022 11:00,0.0468,94.2111,0.284,0,0.0573,1.1862,4.2596,97.3026,43.6203,59.487
1/7/2022 12:00,0.0547,93.9655,0.4778,0,0.0636,1.2432,4.2627,97.3026,43.6112,59.4885
1/7/2022 13:00,0.0647,92.2295,0.3994,0,0.0643,1.226,5.9534,97.3026,43.5998,59.4885
1/7/2022 14:00,0.0467,94.8554,0.3602,0,0.0555,1.2209,3.6208,97.3026,43.5976,59.4885
1/7/2022 15:00,0.0433,94.9526,0.3517,0,0.0545,1.1742,3.5047,97.3026,43.6252,59.4885
1/7/2022 16:00,0.0543,93.8857,0.411,0,0.0613,1.2747,4.3667,97.3025,43.6165,59.4886
1/7/2022 17:00,0.0485,94.4913,0.3886,0,0.0581,1.2193,3.6874,97.3026,43.6094,59.4886
1/7/2022 18:00,0.047,94.8905,0.4799,0,0.0604,1.3076,3.4181,97.3025,43.5941,59.4887
1/7/2022 19:00,0.0451,94.9761,0.5346,0,0.0589,1.2705,3.1344,97.3026,43.5969,59.4916
1/7/2022 20:00,0.0462,94.1939,0.4589,0,0.0613,1.2548,4.0042,97.3026,43.5968,59.492
1/7/2022 21:00,0.0631,92.4273,0.2897,0,0.0575,1.1671,6.1113,97.3025,43.5945,59.4926
1/7/2022 22:00,0.0583,92.1502,0.0904,0,0.0509,1.0815,6.6095,97.3026,43.6048,59.4908
1/7/2022 23:00,0.0823,90.954,0.0847,0,0.0537,1.1026,7.7702,97.3026,43.5982,59.4899
1/8/2022 0:00,0.0647,92.8127,0.0811,0.0023,0.0495,1.0737,6.0013,97.3026,43.5865,59.4906
1/8/2022 1:00,0.0675,91.9109,0.1583,0,0.0627,1.1074,6.6386,97.3026,43.5667,59.4944
1/8/2022 2:00,0.0559,93.0698,0.0714,0,0.0544,1.0847,5.9374,97.3025,43.5366,59.4969
1/8/2022 3:00,0.0402,95.1884,0.09,0,0.042,1.038,3.4924,97.3026,43.536,59.4977
1/8/2022 4:00,0.0691,92.011,0.0832,0,0.0606,1.0822,6.7687,97.3025,43.5193,59.4912
1/8/2022 5:00,0.0728,91.5053,0.0944,0,0.0603,1.0903,7.3142,97.3025,43.4866,59.4915
1/8/2022 6:00,0.0507,93.7552,0.0833,0,0.0511,1.0424,5.0546,97.3025,43.4732,59.4915
1/8/2022 7:00,0.0661,92.2639,0.0894,0,0.0545,1.0468,6.7,97.3025,43.4661,59.4907
1/8/2022 8:00,0.0587,92.4422,0.0879,0,0.0538,1.0435,6.1797,97.3025,43.4553,59.49
1/8/2022 9:00,0.064,92.9519,0.0801,0,0.0554,1.0442,6.0641,97.3025,43.4521,59.49
1/8/2022 10:00,0.0589,92.2358,0.0809,0,0.0576,1.072,6.5574,97.3025,43.4419,59.49
1/8/2022 11:00,0.0682,92.1831,0.3012,0,0.0672,1.13,6.3312,97.3025,43.4276,59.49
1/8/2022 12:00,0.0707,91.4971,0.4698,0,0.0804,1.3107,6.7515,97.3025,43.4058,59.4901
1/8/2022 13:00,0.1132,86.8821,0.3705,0,0.0819,1.2386,11.2307,97.3025,43.3985,59.4906
