,clock,Free swap space in %,Free inodes on $1 (percentage)_x,Free inodes on $1 (percentage)_y,Free inodes on $1 (percentage),Processor load (1 min average per core),Free disk space on $1 (percentage)_x,Free disk space on $1 (percentage)_y,Free disk space on $1 (percentage),CPU $2 time_x,CPU $2 time_y,CPU $2 time_x,CPU $2 time_y,CPU $2 time_x,CPU $2 time_y,CPU $2 time_x,CPU $2 time_y
0,2021-12-29 12:00:00,96.986,96.7293,99.8723,99.9902,0.4164,37.3175,75.7859,99.6154,65.1813,0.0,0.5959,0.0,0.6588,0.0,1.9647,31.5884
1,2021-12-29 13:00:00,96.9538,96.7293,99.8723,99.9902,0.3398,37.3126,75.7859,99.6154,66.3591,0.0,0.4646,0.0,0.5827,0.0,1.8228,30.8428
2,2021-12-29 14:00:00,96.9672,96.7293,99.8723,99.9902,0.2929,37.3094,75.7859,99.6154,69.3803,0.0,0.3506,0.0,0.4766,0.0,1.6848,28.0851
3,2021-12-29 15:00:00,96.971,96.7293,99.8723,99.9902,0.3506,37.2992,75.7859,99.6154,68.7481,0.0,0.3432,0.0,0.4714,0.0,1.7121,28.6736
4,2021-12-29 16:00:00,96.9734,96.7293,99.8723,99.9902,0.3194,37.2956,75.7859,99.6154,71.2394,0.0,0.4531,0.0,0.4161,0.0,1.6525,26.2155
5,2021-12-29 17:00:00,96.9594,96.7293,99.8723,99.9902,0.343,37.2513,75.7859,99.6154,67.211,0.0,0.7152,0.0,0.5519,0.0,2.1388,29.2799
6,2021-12-29 18:00:00,96.9437,96.7293,99.8723,99.9902,0.3961,37.1538,75.7859,99.6154,65.0761,0.0,0.6084,0.0,0.653,0.0,2.3601,31.3388
7,2021-12-29 19:00:00,96.9259,96.7293,99.8723,99.9902,0.2847,37.0858,75.7859,99.6154,70.947,0.0,0.6701,0.0,0.5612,0.0,1.8868,25.909
8,2021-12-29 20:00:00,96.9299,96.7293,99.8723,99.9902,0.296,37.0815,75.7859,99.6154,71.4402,0.0,0.6979,0.0,0.4714,0.0,1.8468,25.6528
9,2021-12-29 21:00:00,96.9051,96.729,99.8723,99.9902,0.2877,37.0832,75.7859,99.6154,71.8201,0.0,0.5653,0.0,0.4074,0.0,1.6344,25.4768
10,2021-12-29 22:00:00,96.8868,96.729,99.8723,99.9902,0.2657,37.0793,75.7859,99.6154,75.2366,0.0,0.278,0.0,0.31,0.0,1.4258,22.7044
11,2021-12-29 23:00:00,96.8771,96.729,99.8723,99.9902,0.2375,37.0871,75.7859,99.6154,76.7243,0.0,0.1318,0.0,0.321,0.0,1.4298,21.4664
12,2021-12-30 00:00:00,96.8589,96.729,99.8723,99.9902,0.2301,37.0822,75.7859,99.6154,76.29,0.0,0.1851,0.0024,0.3953,0.0,1.691,21.4678
13,2021-12-30 01:00:00,96.8347,96.729,99.8723,99.9902,0.3034,37.0724,75.7859,99.6154,73.9311,0.0,0.2193,0.0,0.4026,0.0,1.8374,23.4179
14,2021-12-30 02:00:00,96.8196,96.729,99.8723,99.9902,0.2586,37.0616,75.7859,99.6154,76.246,0.0,0.2768,0.0,0.3213,0.0,1.5435,21.6739
15,2021-12-30 03:00:00,96.8122,96.729,99.8723,99.9902,0.2388,37.0506,75.7859,99.6154,76.2289,0.0,0.1385,0.0,0.3025,0.0,1.4519,21.8569
16,2021-12-30 04:00:00,96.8136,96.729,99.8723,99.9902,0.2937,37.0417,75.7859,99.6154,74.9516,0.0,0.1807,0.0,0.3657,0.0,1.5586,22.9406
17,2021-12-30 05:00:00,96.7997,96.729,99.8723,99.9902,0.3327,37.0303,75.7859,99.6154,68.7213,0.0,0.3022,0.0,0.5097,0.0,1.7716,28.7289
18,2021-12-30 06:00:00,96.811,96.729,99.8723,99.9902,0.3838,37.0161,75.7859,99.6154,67.1325,0.0,0.3359,0.0,0.6081,0.0,1.9435,29.8807
19,2021-12-30 07:00:00,96.8366,96.729,99.8723,99.9902,0.3529,37.0065,75.7859,99.6154,66.288,0.0,0.2268,0.0,0.6148,0.0,1.9545,30.9728
20,2021-12-30 08:00:00,96.8392,96.729,99.8723,99.9902,0.3386,37.003,75.7859,99.6154,67.1515,0.0,0.1879,0.0,0.7412,0.0,2.1187,29.7548
21,2021-12-30 09:00:00,96.8222,96.729,99.8723,99.9902,0.3271,36.9978,75.7859,99.6154,69.9968,0.0,0.2199,0.0,0.5425,0.0,1.9452,27.2873
22,2021-12-30 10:00:00,96.7936,96.729,99.8723,99.9902,0.2457,36.9933,75.7859,99.6154,72.8421,0.0,0.244,0.0,0.4087,0.0,1.6338,25.0025
23,2021-12-30 11:00:00,96.7945,96.729,99.8723,99.9902,0.3818,36.9739,75.7859,99.6154,67.8871,0.0,0.6238,0.0,0.5999,0.0,1.9299,29.0063
24,2021-12-30 12:00:00,96.751,96.7289,99.8723,99.9902,0.4098,36.9503,75.7859,99.6154,65.4756,0.0,1.0451,0.0,0.6464,0.0,1.9352,30.9359
25,2021-12-30 13:00:00,96.7464,96.729,99.8723,99.9902,0.3688,36.9529,75.7859,99.6154,67.657,0.0,0.595,0.0,0.5416,0.0,1.7365,29.5235
26,2021-12-30 14:00:00,96.7623,96.729,99.8723,99.9902,0.335,36.9463,75.7859,99.6154,68.5959,0.0,0.6017,0.0,0.4821,0.0,1.6716,28.6162
27,2021-12-30 15:00:00,96.7506,96.729,99.8723,99.9902,0.3023,36.95,75.7859,99.6154,71.5527,0.0,0.4224,0.0,0.3967,0.0,1.5695,25.9857
28,2021-12-30 16:00:00,96.7666,96.729,99.8723,99.9902,0.271,36.9351,75.7859,99.6154,74.5515,0.0,0.6288,0.0,0.3533,0.0,1.5727,23.0336
29,2021-12-30 17:00:00,96.7602,96.729,99.8723,99.9902,0.342,36.8858,75.7859,99.6154,66.2888,0.0,0.7767,0.0,0.5902,0.0,2.1854,30.0091
30,2021-12-30 18:00:00,96.669,96.729,99.8723,99.9902,0.3773,36.786,75.7859,99.6154,64.1288,0.0,0.6789,0.0,0.7444,0.0,2.4676,32.0227
31,2021-12-30 19:00:00,96.7491,96.729,99.8723,99.9902,0.3131,36.7237,75.7859,99.6154,70.4547,0.0,0.7896,0.0,0.5307,0.0,1.9812,26.15
32,2021-12-30 20:00:00,96.8146,96.729,99.8723,99.9902,0.2717,36.7153,75.7859,99.6154,73.3766,0.0,0.7871,0.0,0.3656,0.0,1.5314,24.0212
33,2021-12-30 21:00:00,96.831,96.7286,99.8723,99.9902,0.2541,36.713,75.7859,99.6154,74.4105,0.0,0.8035,0.0,0.3713,0.0,1.5837,22.7493
34,2021-12-30 22:00:00,96.8287,96.7286,99.8723,99.9902,0.2356,36.7036,75.7859,99.6154,75.0753,0.0,0.4275,0.0,0.3206,0.0,1.4412,22.8403
35,2021-12-30 23:00:00,96.8281,96.7286,99.8723,99.9902,0.2312,36.7152,75.7859,99.6154,77.3346,0.0,0.2236,0.0,0.259,0.0,1.3891,20.6602
36,2021-12-31 00:00:00,96.7894,96.7286,99.8723,99.9902,0.2431,36.7135,75.7859,99.6154,78.5393,0.0,0.246,0.0024,0.2249,0.0,1.2845,19.7492
37,2021-12-31 01:00:00,96.7763,96.7286,99.8723,99.9902,0.2595,36.7075,75.7859,99.6154,76.113,0.0,0.2079,0.0,0.2273,0.0,1.2968,22.1732
38,2021-12-31 02:00:00,96.7536,96.7286,99.8723,99.9902,0.2147,36.7044,75.7859,99.6154,80.5499,0.0,0.321,0.0,0.1758,0.0,1.179,17.8102
39,2021-12-31 03:00:00,96.7752,96.7286,99.8723,99.9902,0.2969,36.698,75.7859,99.6154,71.8079,0.0,0.218,0.0,0.2893,0.0,1.476,26.0384
40,2021-12-31 04:00:00,96.8165,96.7286,99.8723,99.9902,0.2874,36.6876,75.7859,99.6154,74.4213,0.0,0.2618,0.0,0.2894,0.0,1.4009,23.6618
41,2021-12-31 05:00:00,96.7782,96.7286,99.8723,99.9902,0.3474,36.6776,75.7859,99.6154,70.5282,0.0,0.2423,0.0,0.4437,0.0,1.6872,27.1375
42,2021-12-31 06:00:00,96.7659,96.7286,99.8723,99.9902,0.2659,36.6717,75.7859,99.6154,73.4467,0.0,0.2119,0.0,0.3725,0.0,1.6728,24.272
43,2021-12-31 07:00:00,96.7673,96.7286,99.8723,99.9902,0.25,36.6632,75.7859,99.6154,74.3768,0.0,0.2054,0.0,0.356,0.0,1.6973,23.3202
44,2021-12-31 08:00:00,96.7576,96.7286,99.8723,99.9902,0.2811,36.6517,75.7859,99.6154,77.184,0.0,0.1836,0.0,0.2522,0.0,1.3863,21.1478
45,2021-12-31 09:00:00,96.769,96.7286,99.8723,99.9902,0.2207,36.6488,75.7859,99.6154,78.405,0.0,0.1809,0.0,0.2745,0.0,1.3969,19.6869
46,2021-12-31 10:00:00,96.7677,96.7286,99.8723,99.9902,0.2202,36.6402,75.7859,99.6154,76.8994,0.0,0.1785,0.0,0.3504,0.0,1.6832,20.9243
47,2021-12-31 11:00:00,96.7405,96.7286,99.8723,99.9902,0.2891,36.6249,75.7859,99.6154,75.1112,0.0,0.404,0.0,0.3349,0.0,1.4853,22.6888
48,2021-12-31 12:00:00,96.7415,96.7285,99.8723,99.9902,0.2863,36.5969,75.7859,99.6154,71.8594,0.0,0.6707,0.0,0.4329,0.0,1.6627,25.3903
49,2021-12-31 13:00:00,96.7189,96.7286,99.8723,99.9902,0.2688,36.598,75.7859,99.6154,71.5497,0.0,0.4726,0.0,0.3888,0.0,1.5614,26.0
50,2021-12-31 14:00:00,96.7396,96.7286,99.8723,99.9902,0.2607,36.5947,75.7859,99.6154,73.6365,0.0,0.3534,0.0,0.348,0.0,1.5933,24.0062
51,2021-12-31 15:00:00,96.7125,96.7286,99.8723,99.9902,0.3276,36.5973,75.7859,99.6154,71.5952,0.0,0.3435,0.0,0.3974,0.0,1.5407,26.1478
52,2021-12-31 16:00:00,96.73,96.7286,99.8723,99.9902,0.3077,36.5926,75.7859,99.6154,72.0841,0.0,0.3694,0.0,0.3829,0.0,1.5326,25.7604
53,2021-12-31 17:00:00,96.7321,96.7286,99.8723,99.9902,0.3839,36.5405,75.7859,99.6154,68.1688,0.0,0.4663,0.0,0.5589,0.0,2.2215,28.5882
54,2021-12-31 18:00:00,96.6767,96.7286,99.8723,99.9902,0.3821,36.4421,75.7859,99.6154,66.1808,0.0,0.4693,0.0,0.5984,0.0,2.2888,30.4452
55,2021-12-31 19:00:00,96.6773,96.7286,99.8723,99.9902,0.288,36.3697,75.7859,99.6154,70.9331,0.0,0.4694,0.0,0.5673,0.0,1.9318,26.0911
56,2021-12-31 20:00:00,96.6737,96.7286,99.8723,99.9902,0.2759,36.3602,75.7859,99.6154,73.0202,0.0,0.4898,0.0,0.4165,0.0,1.733,24.3575
57,2021-12-31 21:00:00,96.6759,96.7283,99.8723,99.9902,0.2731,36.3592,75.7859,99.6154,72.9573,0.0,0.3609,0.0,0.3836,0.0,1.5706,24.7457
58,2021-12-31 22:00:00,96.6772,96.7283,99.8723,99.9902,0.3351,36.3544,75.7859,99.6154,69.8846,0.0,0.3034,0.0,0.4025,0.0,1.5897,27.9748
59,2021-12-31 23:00:00,96.6788,96.7283,99.8723,99.9902,0.3546,36.3561,75.7859,99.6154,67.2962,0.0,0.2555,0.0,0.5519,0.0,1.7937,30.0581
60,2022-01-01 00:00:00,96.6833,96.7283,99.8723,99.9902,0.3066,36.3543,75.7859,99.6154,73.2811,0.0,0.0802,0.0024,0.3877,0.0,1.7197,24.6112
61,2022-01-01 01:00:00,96.685,96.7283,99.8723,99.9902,0.322,36.349,75.7859,99.6154,71.1732,0.0,0.0754,0.0,0.3405,0.0,1.753,26.5376
62,2022-01-01 02:00:00,96.6935,96.7283,99.8723,99.9902,0.2504,36.3442,75.7859,99.6154,76.5048,0.0,0.0694,0.0,0.2112,0.0,1.3539,21.945
63,2022-01-01 03:00:00,96.6917,96.7283,99.8723,99.9902,0.2613,36.3327,75.7859,99.6154,75.2831,0.0,0.1735,0.0,0.2433,0.0,1.4444,22.8776
64,2022-01-01 04:00:00,96.6903,96.7283,99.8723,99.9902,0.2291,36.3273,75.7859,99.6154,75.5385,0.0,0.1658,0.0,0.2417,0.0,1.4149,22.4782
65,2022-01-01 05:00:00,96.69,96.7283,99.8723,99.9902,0.3032,36.3234,75.7859,99.6154,72.6734,0.0,0.1859,0.0,0.2822,0.0,1.4917,25.3458
66,2022-01-01 06:00:00,96.6845,96.7283,99.8723,99.9902,0.244,36.3172,75.7859,99.6154,73.8347,0.0,0.1689,0.0,0.2715,0.0,1.4328,24.5207
67,2022-01-01 07:00:00,96.6816,96.7283,99.8723,99.9902,0.262,36.3056,75.7859,99.6154,72.7978,0.0,0.1896,0.0,0.3018,0.0,1.5026,25.118
68,2022-01-01 08:00:00,96.6668,96.7283,99.8723,99.9902,0.3025,36.2951,75.7859,99.6154,71.7484,0.0,0.2494,0.0,0.4297,0.0,1.8803,25.6349
69,2022-01-01 09:00:00,96.6923,96.7282,99.8723,99.9902,0.2046,36.2868,75.7859,99.6154,78.8315,0.0,0.1736,0.0,0.2269,0.0,1.3336,19.6149
70,2022-01-01 10:00:00,96.6827,96.7283,99.8723,99.9902,0.1652,36.2812,75.7859,99.6154,80.1089,0.0,0.1803,0.0,0.1928,0.0,1.2698,18.2034
71,2022-01-01 11:00:00,96.6632,96.7282,99.8723,99.9902,0.258,36.2685,75.7859,99.6154,73.534,0.0,0.3496,0.0,0.3507,0.0,1.5351,24.3294
72,2022-01-01 12:00:00,96.673,96.7282,99.8723,99.9902,0.2804,36.252,75.7859,99.6154,72.9433,0.0,0.3333,0.0,0.3919,0.0,1.6103,24.8099
73,2022-01-01 13:00:00,96.6685,96.7282,99.8723,99.9902,0.271,36.2443,75.7859,99.6154,73.2974,0.0,0.3461,0.0,0.3678,0.0,1.5526,24.2895
74,2022-01-01 14:00:00,96.6495,96.7282,99.8723,99.9902,0.3222,36.2446,75.7859,99.6154,71.2476,0.0,0.3655,0.0,0.4089,0.0,1.6533,26.3652
75,2022-01-01 15:00:00,96.6348,96.7282,99.8723,99.9902,0.2548,36.2399,75.7859,99.6154,72.6233,0.0,0.3303,0.0,0.372,0.0,1.5167,25.0327
76,2022-01-01 16:00:00,96.6511,96.7282,99.8723,99.9902,0.2699,36.2262,75.7859,99.6154,74.094,0.0,0.3658,0.0,0.3429,0.0,1.5128,23.5951
77,2022-01-01 17:00:00,96.6557,96.7282,99.8723,99.9902,0.4268,36.1753,75.7859,99.6154,62.774,0.0,0.4012,0.0,0.6325,0.0,2.3086,33.9531
78,2022-01-01 18:00:00,96.6369,96.7282,99.8723,99.9902,0.3673,36.0769,75.7859,99.6154,62.6483,0.0,0.3607,0.0,0.7641,0.0,2.4262,33.7609
79,2022-01-01 19:00:00,96.6461,96.7282,99.8723,99.9902,0.3064,36.0138,75.7859,99.6154,72.1926,0.0,0.4508,0.0,0.5173,0.0,1.903,24.8833
80,2022-01-01 20:00:00,96.6528,96.7282,99.8723,99.9902,0.2852,36.0037,75.7859,99.6154,71.6967,0.0,0.4838,0.0,0.4359,0.0,1.7267,25.6608
81,2022-01-01 21:00:00,96.6544,96.7279,99.8723,99.9902,0.2873,36.006,75.7859,99.6154,73.3234,0.0,0.3851,0.0,0.3897,0.0,1.6058,24.3312
82,2022-01-01 22:00:00,96.6583,96.7279,99.8723,99.9902,0.2579,36.0002,75.7859,99.6154,72.1611,0.0,0.2486,0.0,0.5418,0.0,1.8572,25.1299
83,2022-01-01 23:00:00,96.6614,96.7279,99.8723,99.9902,0.2662,36.0035,75.7859,99.6154,73.3449,0.0,0.2019,0.0,0.3731,0.0,1.5581,24.5316
84,2022-01-02 00:00:00,96.669,96.7279,99.8723,99.9902,0.1858,36.0113,75.7859,99.6154,79.4298,0.0,0.0747,0.0024,0.2265,0.0,1.252,19.1262
85,2022-01-02 01:00:00,96.6764,96.7279,99.8723,99.9902,0.2064,36.0228,75.7859,99.6154,77.1516,0.0,0.0763,0.0,0.3471,0.0,1.4693,20.9016
86,2022-01-02 02:00:00,96.6769,96.7279,99.8723,99.9902,0.2557,36.0137,75.7859,99.6154,77.5605,0.0,0.0745,0.0,0.2944,0.0,1.6336,20.5173
87,2022-01-02 03:00:00,96.6781,96.7279,99.8723,99.9902,0.2182,36.0048,75.7859,99.6154,77.4447,0.0,0.0794,0.0,0.2737,0.0,1.5276,20.8166
88,2022-01-02 04:00:00,96.6788,96.7279,99.8723,99.9902,0.1818,35.9965,75.7859,99.6154,78.6484,0.0,0.0784,0.0,0.2256,0.0,1.2749,19.8223
89,2022-01-02 05:00:00,96.6799,96.7279,99.8723,99.9902,0.2301,35.9897,75.7859,99.6154,76.434,0.0,0.0892,0.0,0.2414,0.0,1.2771,21.9289
90,2022-01-02 06:00:00,96.6806,96.7279,99.8723,99.9902,0.2145,35.9821,75.7859,99.6154,76.8786,0.0,0.0836,0.0,0.2444,0.0,1.3317,21.2833
91,2022-01-02 07:00:00,96.6817,96.7279,99.8723,99.9902,0.2346,35.9723,75.7859,99.6154,75.6398,0.0,0.0895,0.0,0.3447,0.0,1.5282,22.3548
92,2022-01-02 08:00:00,96.6815,96.7279,99.8723,99.9902,0.2365,35.9635,75.7859,99.6154,75.5042,0.0,0.0714,0.0,0.3097,0.0,1.5659,22.6845
93,2022-01-02 09:00:00,96.6815,96.7279,99.8723,99.9902,0.2047,35.9532,75.7859,99.6154,78.9881,0.0,0.0798,0.0,0.2221,0.0,1.2722,19.3802
94,2022-01-02 10:00:00,96.6815,96.7279,99.8723,99.9902,0.2381,35.9441,75.7859,99.6154,78.8533,0.0,0.0722,0.0,0.2187,0.0,1.3112,19.6288
95,2022-01-02 11:00:00,96.6837,96.7279,99.8723,99.9902,0.2831,35.9316,75.7859,99.6154,75.3003,0.0,0.2634,0.0,0.3497,0.0,1.512,22.4251
96,2022-01-02 12:00:00,96.6838,96.7278,99.8723,99.9902,0.2984,35.9204,75.7859,99.6154,72.1006,0.0,0.4139,0.0,0.4242,0.0,1.6274,25.4986
97,2022-01-02 13:00:00,96.684,96.7278,99.8723,99.9902,0.2798,35.9116,75.7859,99.6154,72.3927,0.0,0.3279,0.0,0.4068,0.0,1.5779,25.2343
98,2022-01-02 14:00:00,96.6841,96.7278,99.8723,99.9902,0.2794,35.914,75.7859,99.6154,71.8679,0.0,0.3044,0.0,0.415,0.0,1.6273,25.8359
99,2022-01-02 15:00:00,96.6842,96.7278,99.8723,99.9902,0.266,35.9039,75.7859,99.6154,70.791,0.0,0.3539,0.0,0.4369,0.0,1.6213,26.7621
100,2022-01-02 16:00:00,96.6944,96.7278,99.8723,99.9902,0.2915,35.897,75.7859,99.6154,72.5564,0.0,0.4086,0.0,0.3789,0.0,1.5522,25.111
101,2022-01-02 17:00:00,96.6996,96.7278,99.8723,99.9902,0.3992,35.8471,75.7859,99.6154,66.6797,0.0,0.4206,0.0,0.5934,0.0,2.3121,30.0038
102,2022-01-02 18:00:00,96.6964,96.7278,99.8723,99.9902,0.3931,35.7449,75.7859,99.6154,65.3675,0.0,0.3761,0.0,0.756,0.0,2.5884,30.8419
103,2022-01-02 19:00:00,96.6805,96.7278,99.8723,99.9902,0.3057,35.6746,75.7859,99.6154,71.4286,0.0,0.4492,0.0,0.5293,0.0,2.0144,25.5964
104,2022-01-02 20:00:00,96.6654,96.7278,99.8723,99.9902,0.2556,35.6675,75.7859,99.6154,73.8527,0.0,0.4697,0.0,0.4108,0.0,1.692,23.571
105,2022-01-02 21:00:00,96.6776,96.7275,99.8723,99.9902,0.2991,35.6651,75.7859,99.6154,73.7049,0.0,0.3902,0.0,0.3911,0.0,1.6786,23.8504
106,2022-01-02 22:00:00,96.679,96.7274,99.8723,99.9902,0.2456,35.6564,75.7859,99.6154,72.7022,0.0,0.317,0.0,0.3892,0.0,1.5676,24.9732
107,2022-01-02 23:00:00,96.6659,96.7275,99.8723,99.9902,0.232,35.6626,75.7859,99.6154,75.3309,0.0,0.1091,0.0,0.4077,0.0,1.5724,22.6041
108,2022-01-03 00:00:00,96.6713,96.7275,99.8723,99.9902,0.2402,35.6605,75.7859,99.6154,76.7486,0.0,0.0844,0.0024,0.3218,0.0,1.6156,21.2265
109,2022-01-16 06:00:00,96.3379,96.7225,99.8723,99.9902,0.283,30.9934,75.7859,99.6154,74.414,0.0,0.1114,0.0,0.251,0.0,1.3779,23.7792
110,2022-01-16 07:00:00,96.2813,96.7225,99.8723,99.9902,0.2832,30.9837,75.7859,99.6154,72.504,0.0,0.1582,0.0,0.2519,0.0,1.3963,25.6388
111,2022-01-16 08:00:00,96.2584,96.7225,99.8723,99.9902,0.2589,30.9791,75.7859,99.6154,73.9472,0.0,0.0673,0.0,0.3745,0.0,1.6176,24.0255
112,2022-01-16 09:00:00,96.1931,96.7225,99.8723,99.9902,0.2708,30.9724,75.7859,99.6154,75.3787,0.0,0.0784,0.0,0.279,0.0,1.4688,22.8447
113,2022-01-16 10:00:00,96.2134,96.7225,99.8723,99.9902,0.2685,30.9626,75.7859,99.6154,76.577,0.0,0.0748,0.0,0.2285,0.0,1.3397,21.823
114,2022-01-16 11:00:00,96.2244,96.7225,99.8723,99.9902,0.3243,30.9435,75.7859,99.6154,70.8231,0.0,0.3079,0.0,0.3903,0.0,1.5778,26.9763
115,2022-01-16 12:00:00,96.1613,96.7225,99.8723,99.9902,0.2988,30.9305,75.7859,99.6154,68.5445,0.0,0.4756,0.0,0.4516,0.0,1.7246,28.8679
116,2022-01-16 13:00:00,96.1755,96.7225,99.8723,99.9902,0.3977,30.9256,75.7859,99.6154,68.2188,0.0,0.3863,0.0,0.4472,0.0,1.7028,29.1938
117,2022-01-16 14:00:00,96.1909,96.7225,99.8723,99.9902,0.3468,30.9183,75.7859,99.6154,68.6201,0.0,0.3651,0.0,0.4243,0.0,1.6634,28.9561
118,2022-01-16 15:00:00,96.2085,96.7225,99.8723,99.9902,0.3899,30.9138,75.7859,99.6154,66.5946,0.0,0.3418,0.0,0.4642,0.0,1.7258,30.8862
119,2022-01-16 16:00:00,96.2261,96.7225,99.8723,99.9902,0.3897,30.9083,75.7859,99.6154,67.3571,0.0,0.5578,0.0,0.4805,0.0,1.8496,29.7914
120,2022-01-16 17:00:00,96.2546,96.7225,99.8723,99.9902,0.4247,30.8628,75.7859,99.6154,62.0024,0.0,0.4125,0.0,0.6444,0.0,2.3433,34.6248
121,2022-01-16 18:00:00,96.2135,96.7225,99.8723,99.9902,0.4458,30.7648,75.7859,99.6154,61.4028,0.0,0.3752,0.0,0.6953,0.0,2.3976,35.0346
122,2022-01-16 19:00:00,96.255,96.7225,99.8723,99.9902,0.3374,30.7049,75.7859,99.6154,67.4362,0.0,0.39,0.0,0.619,0.0,1.9998,29.6406
123,2022-01-16 20:00:00,96.27,96.7225,99.8723,99.9902,0.3569,30.6944,75.7859,99.6154,69.4849,0.0,0.3329,0.0,0.4322,0.0,1.6847,27.9042
124,2022-01-16 21:00:00,96.27,96.7221,99.8723,99.9902,0.3317,30.6911,75.7859,99.6154,71.1171,0.0,0.1979,0.0,0.3551,0.0,1.5151,26.8415
125,2022-01-16 22:00:00,96.2262,96.7222,99.8723,99.9902,0.2705,30.6964,75.7859,99.6154,74.3309,0.0,0.081,0.0,0.241,0.0,1.387,23.919
126,2022-01-16 23:00:00,96.2473,96.7222,99.8723,99.9902,0.2999,30.6918,75.7859,99.6154,73.6199,0.0,0.0702,0.0,0.2601,0.0,1.3651,24.6822
127,2022-01-17 00:00:00,96.2242,96.7222,99.8723,99.9902,0.2939,30.6823,75.7859,99.6154,74.6951,0.0,0.0834,0.0024,0.4277,0.0,1.6319,23.2086
128,2022-01-17 01:00:00,96.171,96.7222,99.8723,99.9902,0.2976,30.6731,75.7859,99.6154,70.3428,0.0,0.1173,0.0,0.4101,0.0,1.8027,27.3273
129,2022-01-17 02:00:00,96.1243,96.7222,99.8723,99.9902,0.3058,30.6637,75.7859,99.6154,71.7629,0.0,0.1013,0.0,0.3925,0.0,1.7434,25.9223
130,2022-01-17 03:00:00,96.0629,96.7222,99.8723,99.9902,0.3193,30.6535,75.7859,99.6154,72.2568,0.0,0.1181,0.0,0.3284,0.0,1.5025,25.858
131,2022-01-17 04:00:00,96.1017,96.7222,99.8723,99.9902,0.3046,30.644,75.7859,99.6154,71.6438,0.0,0.1374,0.0,0.3464,0.0,1.5134,26.4011
132,2022-01-17 05:00:00,96.1594,96.7222,99.8723,99.9902,0.3496,30.6353,75.7859,99.6154,66.727,0.0,0.1114,0.0,0.4584,0.0,1.6723,31.008
133,2022-01-17 06:00:00,96.163,96.7222,99.8723,99.9902,0.4065,30.6351,75.7859,99.6154,64.0394,0.0,0.0982,0.0,0.5699,0.0,1.7762,33.4508
134,2022-01-17 07:00:00,96.1718,96.7222,99.8723,99.9902,0.4114,30.6247,75.7859,99.6154,62.8988,0.0,0.1747,0.0,0.5808,0.0,1.8307,34.6105
135,2022-01-17 08:00:00,96.1867,96.7222,99.8723,99.9902,0.3872,30.6135,75.7859,99.6154,65.7754,0.0,0.1352,0.0,0.5351,0.0,1.7478,31.7479
136,2022-01-17 09:00:00,96.1989,96.7222,99.8723,99.9902,0.3315,30.6079,75.7859,99.6154,67.1632,0.0,0.0713,0.0,0.5752,0.0,1.9265,30.2341
137,2022-01-17 10:00:00,96.2027,96.7222,99.8723,99.9902,0.334,30.6006,75.7859,99.6154,67.9415,0.0,0.078,0.0,0.4908,0.0,1.7586,29.7124
138,2022-01-17 11:00:00,96.2077,96.7221,99.8723,99.9902,0.4356,30.5841,75.7859,99.6154,61.5363,0.0,0.3019,0.0,0.6493,0.0,1.9109,35.5981
139,2022-01-17 12:00:00,96.2019,96.7221,99.8723,99.9902,0.4296,30.5718,75.7859,99.6154,61.7276,0.0,0.4362,0.0,0.6227,0.0,1.9069,35.3264
140,2022-01-17 13:00:00,96.2043,96.7221,99.8723,99.9902,0.4429,30.5633,75.7859,99.6154,61.4721,0.0,0.3295,0.0,0.606,0.0,1.8577,35.7977
141,2022-01-17 14:00:00,96.2282,96.7221,99.8723,99.9902,0.3852,30.5619,75.7859,99.6154,63.2902,0.0,0.3097,0.0,0.5079,0.0,1.7367,33.9942
142,2022-01-17 15:00:00,96.2152,96.7221,99.8723,99.9902,0.3388,30.5558,75.7859,99.6154,66.1186,0.0,0.3043,0.0,0.4664,0.0,1.6436,31.4662
143,2022-01-17 16:00:00,96.2114,96.7221,99.8723,99.9902,0.299,30.545,75.7859,99.6154,68.3762,0.0,0.4293,0.0,0.4598,0.0,1.6741,29.1159
144,2022-01-17 17:00:00,96.2317,96.7221,99.8723,99.9902,0.407,30.489,75.7859,99.6154,62.826,0.0,0.4052,0.0,0.6381,0.0,2.3299,33.8657
145,2022-01-17 18:00:00,96.2096,96.7221,99.8723,99.9902,0.4414,30.3983,75.7859,99.6154,60.985,0.0,0.3434,0.0,0.7497,0.0,2.4785,35.5682
146,2022-01-17 19:00:00,96.1947,96.7221,99.8723,99.9902,0.3904,30.3404,75.7859,99.6154,65.4091,0.0,0.4056,0.0,0.6732,0.0,2.2284,31.3025
147,2022-01-17 20:00:00,96.2085,96.7221,99.8723,99.9902,0.2991,30.3264,75.7859,99.6154,70.3583,0.0,0.3538,0.0,0.4118,0.0,1.6658,27.1921
148,2022-01-17 21:00:00,96.1975,96.7218,99.8723,99.9902,0.3005,30.3254,75.7859,99.6154,71.9104,0.0,0.1861,0.0,0.3487,0.0,1.4915,25.9924
149,2022-01-17 22:00:00,96.2142,96.7218,99.8723,99.9902,0.2517,30.3275,75.7859,99.6154,75.0597,0.0,0.0599,0.0,0.2401,0.0,1.352,23.2619
150,2022-01-17 23:00:00,96.2184,96.7218,99.8723,99.9902,0.2833,30.3221,75.7859,99.6154,72.3269,0.0,0.0673,0.0,0.3356,0.0,1.5087,25.8776
