"26693","1641150000","60","94.7620","97.3270","98.2623"
"26693","1641153600","60","92.4814","97.1768","98.1804"
"26693","1641157200","60","95.5596","97.4237","98.4108"
"26693","1641160800","60","90.1004","97.4841","98.3799"
"26693","1641164400","60","85.9877","97.0423","98.4888"
"26693","1641168000","60","31.1036","91.5658","98.2064"
"26693","1641171600","60","87.8001","96.0743","98.4802"
"26693","1641175200","60","86.6199","95.1325","98.3550"
"26693","1641178800","60","74.5586","92.9836","97.8781"
"26693","1641182400","60","83.7764","94.0456","98.0829"
"26693","1641186000","60","78.4729","91.5854","97.7010"
"26693","1641189600","60","69.3433","84.6412","95.0467"
"26693","1641193200","60","72.0542","83.8139","92.9916"
"26693","1641196800","60","75.9737","89.9028","97.5190"
"26693","1641200400","60","73.8880","90.1633","97.7634"
"26693","1641204000","60","64.5749","89.3042","97.4266"
"26693","1641207600","60","69.5765","89.2248","96.6129"
"26693","1641211200","60","59.4885","89.4702","96.6849"
"26693","1641214800","60","79.1425","90.9040","96.4971"
"26693","1641218400","60","82.2389","92.6917","97.6478"
"26693","1641222000","60","83.9755","93.3177","97.4370"
"26693","1641225600","60","77.3829","91.4065","96.5690"
"26693","1641229200","60","84.8599","94.3849","97.6798"
"26693","1641232800","60","84.4475","94.3034","97.6888"
"26693","1641236400","60","84.1410","94.1257","97.7306"
"26693","1641240000","60","84.0163","94.6620","97.9246"
"26693","1641243600","60","86.9016","96.0206","97.9049"
"26693","1641247200","60","87.2984","95.9967","98.3089"
"26693","1641250800","60","81.9153","95.9276","98.1810"
"26693","1641254400","60","86.4741","96.0899","98.3283"
"26693","1641258000","60","81.7992","96.0074","98.2379"
"26693","1641261600","60","86.3250","95.5327","98.2056"
"26693","1641265200","60","80.7049","94.7122","98.1080"
"26693","1641268800","60","80.0599","94.1475","98.0053"
"26693","1641272400","60","76.1687","89.2608","96.8545"
"26693","1641276000","60","77.0442","90.9464","96.6353"
"26693","1641279600","60","80.3870","90.0089","97.2051"
"26693","1641283200","60","69.7886","89.9478","96.8441"
"26693","1641286800","60","81.2900","91.1159","97.2628"
"26693","1641290400","60","73.7487","90.1097","97.8278"
"26693","1641294000","60","81.7092","91.5797","97.4328"
"26693","1641297600","60","69.4764","88.1113","95.7077"
"26693","1641301200","60","73.5063","91.3156","97.1908"
"26693","1641304800","60","79.6921","91.6068","97.4167"
"26693","1641308400","60","74.8708","92.4657","97.5891"
"26693","1641312000","60","83.1277","92.9771","97.8271"
"26693","1641315600","60","78.2167","92.8363","97.4851"
"26693","1641319200","60","85.2597","93.9262","97.5221"
"26693","1641322800","60","80.6955","93.3114","97.4978"
"26693","1641326400","60","84.8067","94.4425","97.8390"
"26693","1641330000","60","87.6009","95.5381","97.8766"
"26693","1641333600","60","79.2181","94.4995","98.0188"
"26693","1641337200","60","86.4199","95.0440","98.2748"
"26693","1641340800","60","87.6641","96.5782","98.4031"
"26693","1641344400","60","84.4743","94.3057","98.2238"
"26693","1641348000","60","83.8544","94.9265","98.1831"
"26693","1641351600","60","85.7092","94.9175","98.2292"
"26693","1641355200","60","84.3302","93.2516","97.3193"
"26693","1641358800","60","76.8919","91.8783","98.3848"
"26693","1641362400","60","79.3025","91.0909","97.4139"
"26693","1641366000","60","74.8496","90.1774","96.2119"
"26693","1641369600","60","76.8255","89.3997","97.3030"
"26693","1641373200","60","79.2828","89.5912","97.0036"
"26693","1641376800","60","49.4831","86.8802","95.3302"
"26693","1641380400","60","78.1963","89.8840","97.9925"
"26693","1641384000","60","65.4618","91.3313","97.8768"
"26693","1641387600","60","83.2602","92.9315","97.5259"
"26693","1641391200","60","80.2939","93.6427","97.9113"
"26693","1641394800","60","83.0387","94.5214","97.8710"
"26693","1641398400","60","82.1941","93.1781","97.8944"
"26693","1641402000","60","80.3270","93.7591","97.7600"
"26693","1641405600","60","81.5057","93.9095","97.8563"
"26693","1641409200","60","83.1517","93.3252","97.4950"
"26693","1641412800","60","88.2062","95.4008","97.9597"
"26693","1641416400","60","85.1538","95.1716","98.0199"
"26693","1641420000","60","87.5828","96.7835","98.4617"
"26693","1641423600","60","87.1326","96.8954","98.4944"
"26693","1641427200","60","86.7816","95.8759","98.3566"
"26693","1641430800","60","80.0285","95.6463","98.3480"
"26693","1641434400","60","87.1466","96.2765","98.2856"
"26693","1641438000","60","87.7317","96.3060","98.4368"
"26693","1641441600","60","85.3943","94.8006","98.3316"
"26693","1641445200","60","79.5689","92.8947","98.0346"
"26693","1641448800","60","79.5350","91.0710","98.0080"
"26693","1641452400","60","79.5970","90.6767","97.4427"
"26693","1641456000","60","45.7436","89.0198","96.2274"
"26693","1641459600","60","79.7719","90.5148","97.0434"
"26693","1641463200","60","76.8215","89.4693","96.6114"
"26693","1641466800","60","78.5378","90.7057","97.3032"
"26693","1641470400","60","77.2399","90.3380","96.5879"
"26693","1641474000","60","68.7687","91.6352","97.4818"
"26693","1641477600","60","79.0050","93.0907","97.6438"
"26693","1641481200","60","81.5602","93.8478","97.5441"
"26693","1641484800","60","86.6403","94.0310","97.6882"
"26693","1641488400","60","81.7515","93.0008","97.5972"
"26693","1641492000","60","83.2372","94.8489","97.6769"
"26693","1641495600","60","83.3211","94.8693","97.6613"
"26693","1641499200","60","86.6481","94.5083","97.5571"
"26693","1641502800","60","84.9562","95.2185","97.8335"
"26693","1641506400","60","87.9794","96.7476","98.3613"
"26693","1641510000","60","88.0643","96.8141","98.2966"
"26693","1641513600","60","87.0364","96.3529","98.2036"
"26693","1641517200","60","87.4318","95.2976","98.4737"
"26693","1641520800","60","71.0325","94.2344","98.1796"
"26693","1641524400","60","85.8543","94.6986","98.0372"
"26693","1641528000","60","83.5898","95.0359","98.1506"
"26693","1641531600","60","79.9482","94.5943","97.9025"
"26693","1641535200","60","60.2668","89.9716","97.9117"
"26693","1641538800","60","77.2907","92.7203","98.1308"
"26693","1641542400","60","70.6383","91.2516","97.9801"
"26693","1641546000","60","75.6619","91.8812","97.7656"
"26693","1641549600","60","80.9564","92.2455","98.0550"
"26693","1641553200","60","80.1116","94.2111","97.9049"
"26693","1641556800","60","83.8754","93.9655","97.6818"
"26693","1641560400","60","80.3450","92.2295","97.5644"
"26693","1641564000","60","83.3485","94.8554","98.2121"
"26693","1641567600","60","75.7254","94.9526","97.7382"
"26693","1641571200","60","81.0581","93.8857","97.9427"
"26693","1641574800","60","81.2213","94.4913","98.0036"
"26693","1641578400","60","84.9974","94.8905","98.0316"
"26693","1641582000","60","84.0452","94.9761","97.7761"
"26693","1641585600","60","80.0890","94.1939","98.0718"
"26693","1641589200","60","78.9554","92.4273","97.9266"
"26693","1641592800","60","79.1086","92.1502","98.3586"
"26693","1641596400","60","81.2712","90.9540","98.2149"
"26693","1641600000","60","81.1904","92.8127","98.1815"
"26693","1641603600","60","78.7459","91.9109","98.2817"
"26693","1641607200","60","79.1590","93.0698","97.8713"
"26693","1641610800","60","80.4073","95.1884","98.1547"
"26693","1641614400","60","78.2554","92.0110","97.7485"
"26693","1641618000","60","81.4076","91.5053","98.1078"
"26693","1641621600","60","77.9561","93.7552","98.0559"
"26693","1641625200","60","64.6490","92.2639","97.7863"
"26693","1641628800","60","81.4730","92.4422","97.0756"
"26693","1641632400","60","82.8736","92.9519","98.0413"
"26693","1641636000","60","81.2704","92.2358","97.8434"
"26693","1641639600","60","81.7034","92.1831","97.3663"
"26693","1641643200","60","76.6932","91.4971","96.6927"
"26693","1641646800","60","37.4353","86.8821","97.4586"
"26693","1641650400","60","80.2453","92.5461","97.7018"
"26693","1641654000","60","71.0851","92.7942","98.0486"
"26693","1641657600","60","80.7872","93.9488","97.5680"
"26693","1641661200","60","84.2737","94.8550","97.7412"
"26693","1641664800","60","85.0545","94.6739","97.8830"
"26693","1641668400","60","80.0017","93.9103","97.5564"
"26693","1641672000","60","86.4418","94.4019","97.2431"
"26693","1641675600","60","86.6149","96.3402","97.9598"
"26693","1641679200","60","88.2385","96.7449","98.4869"
"26693","1641682800","60","86.7292","96.0252","98.1903"
"26693","1641686400","60","86.5936","95.6399","97.8243"
"26693","1641690000","60","85.2118","95.3671","97.8661"
"26693","1641693600","60","84.3345","94.8154","97.6181"
"26693","1641697200","60","85.7038","95.2635","97.7500"
"26693","1641700800","60","81.1262","93.9560","97.4895"
"26693","1641704400","60","79.8950","92.5629","97.3844"
"26693","1641708000","60","78.1490","92.2943","97.5767"
"26693","1641711600","60","67.6255","88.4860","96.9411"
"26693","1641715200","60","75.7797","92.5903","97.2920"
"26693","1641718800","60","79.9029","92.3577","97.4051"
"26693","1641722400","60","78.9285","91.5225","96.6058"
"26693","1641726000","60","81.5220","92.6631","96.9748"
"26693","1641729600","60","78.2425","91.5455","97.3635"
"26693","1641733200","60","82.4246","93.4474","97.1654"
"26693","1641736800","60","79.2227","91.2757","97.6076"
"26693","1641740400","60","78.7994","92.9017","97.2746"
"26693","1641744000","60","81.6344","93.7481","97.2025"
"26693","1641747600","60","85.8947","94.3098","97.6793"
"26693","1641751200","60","82.8789","92.8312","97.7138"
"26693","1641754800","60","73.1616","93.0917","97.2244"
"26693","1641758400","60","79.6883","94.5912","98.0054"
